tanggal,provinsi,kasus_baru,kasus_aktif,kasus_kematian
4/8/2020,Kalimantan Selatan,4,3,0
4/8/2020,Kalimantan Tengah,0,-1,1
4/8/2020,Kalimantan Timur,1,1,0
4/8/2020,Kalimantan Utara,1,1,0
4/8/2020,Kepulauan Bangka Belitung,1,1,0
4/8/2020,Kepulauan Riau,0,0,0
4/8/2020,Lampung,3,1,2
4/8/2020,Maluku,2,2,0
4/8/2020,Maluku Utara,1,1,0
4/8/2020,Nusa Tenggara Barat,0,0,0
4/8/2020,Papua,11,11,0
4/8/2020,Papua Barat,0,0,0
4/8/2020,Riau,0,0,0
4/8/2020,Sulawesi Barat,0,0,0
4/8/2020,Sulawesi Selatan,5,2,1
4/8/2020,Sulawesi Tengah,0,0,0
4/8/2020,Sulawesi Tenggara,4,4,0
4/8/2020,Sulawesi Utara,0,0,0
4/8/2020,Sumatera Barat,0,0,0
4/8/2020,Sumatera Selatan,0,0,0
4/8/2020,Sumatera Utara,29,29,0
4/9/2020,Aceh,0,-1,0
4/9/2020,Bali,14,14,0
4/9/2020,Banten,4,-9,3
4/9/2020,Bengkulu,2,2,0
4/9/2020,DKI Jakarta,228,189,34
4/9/2020,Daerah Istimewa Yogyakarta,3,0,0
4/9/2020,Indonesia,337,267,40
4/9/2020,Jambi,0,0,0
4/9/2020,Jawa Barat,12,2,6
4/9/2020,Jawa Tengah,11,5,1
4/9/2020,Jawa Timur,36,-19,12
4/9/2020,Kalimantan Barat,0,0,0
4/9/2020,Kalimantan Selatan,0,-3,1
4/9/2020,Kalimantan Tengah,0,0,0
4/9/2020,Kalimantan Timur,1,-4,0
4/9/2020,Kalimantan Utara,0,0,0
4/9/2020,Kepulauan Bangka Belitung,1,1,0
4/9/2020,Kepulauan Riau,11,11,0
4/9/2020,Lampung,1,-1,0
4/9/2020,Maluku,0,0,0
4/9/2020,Maluku Utara,0,-1,0
4/9/2020,Nusa Tenggara Barat,6,4,0
4/9/2020,Nusa Tenggara Timur,1,1,0
4/9/2020,Papua,0,0,0
4/9/2020,Papua Barat,0,0,0
4/9/2020,Riau,1,0,1
4/9/2020,Sulawesi Barat,0,0,0
4/9/2020,Sulawesi Selatan,6,6,0
4/9/2020,Sulawesi Tengah,0,0,0
4/9/2020,Sulawesi Tenggara,5,5,0
4/9/2020,Sulawesi Utara,0,0,0
4/9/2020,Sumatera Barat,0,0,0
4/9/2020,Sumatera Selatan,1,1,0
4/9/2020,Sumatera Utara,0,0,0
4/10/2020,Aceh,0,0,0
4/10/2020,Bali,12,11,0
4/10/2020,Banten,21,16,1
4/10/2020,Bengkulu,0,0,0
4/10/2020,DKI Jakarta,53,38,11
4/10/2020,Daerah Istimewa Yogyakarta,3,0,0
4/10/2020,Gorontalo,1,1,0
4/10/2020,Indonesia,219,163,26
4/10/2020,Jambi,0,0,0
4/10/2020,Jawa Barat,10,9,0
4/10/2020,Jawa Tengah,2,2,0
4/10/2020,Jawa Timur,30,-8,4
4/10/2020,Kalimantan Barat,0,0,0
4/10/2020,Kalimantan Selatan,7,7,0
4/10/2020,Kalimantan Tengah,4,3,0
4/10/2020,Kalimantan Timur,4,4,0
4/10/2020,Kalimantan Utara,0,0,0
4/10/2020,Kepulauan Bangka Belitung,0,0,0
4/10/2020,Kepulauan Riau,0,0,0
4/10/2020,Lampung,5,5,0
4/10/2020,Maluku,0,0,0
4/10/2020,Maluku Utara,0,0,0
4/10/2020,Nusa Tenggara Barat,9,9,0
4/10/2020,Nusa Tenggara Timur,0,0,0
4/10/2020,Papua,0,-2,1
4/10/2020,Papua Barat,0,0,0
4/10/2020,Riau,1,0,0
4/10/2020,Sulawesi Barat,1,1,0
4/10/2020,Sulawesi Selatan,33,32,1
4/10/2020,Sulawesi Tengah,9,9,0
4/10/2020,Sulawesi Tenggara,0,0,0
4/10/2020,Sulawesi Utara,5,4,1
4/10/2020,Sumatera Barat,13,5,3
4/10/2020,Sumatera Selatan,1,1,0
4/10/2020,Sumatera Utara,7,-1,0
4/11/2020,Aceh,0,0,0
4/11/2020,Bali,4,4,0
4/11/2020,Banten,31,9,2
4/11/2020,Bengkulu,0,0,0
4/11/2020,DKI Jakarta,190,173,10
4/11/2020,Daerah Istimewa Yogyakarta,0,0,0
4/11/2020,Gorontalo,0,0,0
4/11/2020,Indonesia,330,305,21
4/11/2020,Jambi,2,2,0
4/11/2020,Jawa Barat,29,21,4
4/11/2020,Jawa Tengah,7,6,1
4/11/2020,Jawa Timur,15,-21,9
4/11/2020,Kalimantan Barat,0,0,0
4/11/2020,Kalimantan Selatan,0,-1,1
4/11/2020,Kalimantan Tengah,0,0,0
4/11/2020,Kalimantan Timur,0,0,0
4/11/2020,Kalimantan Utara,0,-1,1
4/11/2020,Kepulauan Bangka Belitung,1,1,0
4/11/2020,Kepulauan Riau,0,-2,2
4/11/2020,Lampung,0,-2,0
4/11/2020,Maluku,0,0,0
4/11/2020,Maluku Utara,0,0,0
4/11/2020,Nusa Tenggara Barat,2,0,2
4/11/2020,Nusa Tenggara Timur,0,0,0
4/11/2020,Papua,24,22,0
4/11/2020,Papua Barat,0,0,0
4/11/2020,Riau,3,2,0
4/11/2020,Sulawesi Barat,2,0,1
4/11/2020,Sulawesi Selatan,11,5,6
4/11/2020,Sulawesi Tengah,5,5,0
4/11/2020,Sulawesi Tenggara,1,0,1
4/11/2020,Sulawesi Utara,0,-1,0
4/11/2020,Sumatera Barat,0,0,0
4/11/2020,Sumatera Selatan,0,0,0
4/11/2020,Sumatera Utara,0,-3,3
4/12/2020,Aceh,0,0,0
4/12/2020,Bali,2,2,0
4/12/2020,Banten,2,-6,1
4/12/2020,Bengkulu,0,0,0
4/12/2020,DKI Jakarta,156,86,33
4/12/2020,Daerah Istimewa Yogyakarta,1,-4,0
4/12/2020,Gorontalo,0,0,0
4/12/2020,Indonesia,399,280,46
4/12/2020,Jambi,0,0,0
4/12/2020,Jawa Barat,17,11,4
4/12/2020,Jawa Tengah,57,55,1
4/12/2020,Jawa Timur,111,103,1
4/12/2020,Kalimantan Barat,3,3,0
4/12/2020,Kalimantan Selatan,5,5,0
4/12/2020,Kalimantan Tengah,0,0,0
4/12/2020,Kalimantan Timur,0,0,0
4/12/2020,Kalimantan Utara,0,0,0
4/12/2020,Kepulauan Bangka Belitung,0,0,0
4/12/2020,Kepulauan Riau,0,0,0
4/12/2020,Lampung,0,0,0
4/12/2020,Maluku,8,8,0
4/12/2020,Maluku Utara,0,0,0
4/12/2020,Nusa Tenggara Barat,9,9,0
4/12/2020,Nusa Tenggara Timur,0,0,0
4/12/2020,Papua,1,-1,0
4/12/2020,Papua Barat,0,0,0
4/12/2020,Riau,0,0,0
4/12/2020,Sulawesi Barat,0,0,0
4/12/2020,Sulawesi Selatan,45,45,0
4/12/2020,Sulawesi Tengah,0,0,0
4/12/2020,Sulawesi Tenggara,0,0,0
4/12/2020,Sulawesi Utara,4,4,0
4/12/2020,Sumatera Barat,13,12,0
4/12/2020,Sumatera Selatan,0,-2,0
4/12/2020,Sumatera Utara,10,10,0
4/13/2020,Aceh,0,-2,0
4/13/2020,Bali,5,5,0
4/13/2020,Banten,4,-7,2
4/13/2020,Bengkulu,0,0,0
4/13/2020,DKI Jakarta,135,127,7
4/13/2020,Daerah Istimewa Yogyakarta,16,16,0
4/13/2020,Gorontalo,0,0,0
4/13/2020,Indonesia,316,269,26
4/13/2020,Jambi,0,0,0
4/13/2020,Jawa Barat,59,55,3
4/13/2020,Jawa Tengah,13,9,1
4/13/2020,Jawa Timur,52,43,3
4/13/2020,Kalimantan Barat,0,0,0
4/13/2020,Kalimantan Selatan,1,0,0
4/13/2020,Kalimantan Tengah,1,0,0
4/13/2020,Kalimantan Timur,0,0,0
4/13/2020,Kalimantan Utara,0,0,0
4/13/2020,Kepulauan Bangka Belitung,0,0,0
4/13/2020,Kepulauan Riau,0,0,0
4/13/2020,Lampung,1,1,0
4/13/2020,Maluku,0,0,0
4/13/2020,Maluku Utara,0,0,0
4/13/2020,Nusa Tenggara Barat,3,3,0
4/13/2020,Nusa Tenggara Timur,0,0,0
4/13/2020,Papua,6,6,0
4/13/2020,Papua Barat,0,0,0
4/13/2020,Riau,3,3,0
4/13/2020,Sulawesi Barat,0,0,0
4/13/2020,Sulawesi Selatan,0,-7,1
4/13/2020,Sulawesi Tengah,0,-1,1
4/13/2020,Sulawesi Tenggara,0,0,0
4/13/2020,Sulawesi Utara,0,0,0
4/13/2020,Sumatera Barat,1,1,0
4/13/2020,Sumatera Selatan,0,0,0
4/13/2020,Sumatera Utara,2,0,1
4/14/2020,Aceh,0,0,0
4/14/2020,Bali,6,6,0
4/14/2020,Banten,6,1,2
4/14/2020,Bengkulu,0,0,0
4/14/2020,DKI Jakarta,122,112,10
4/14/2020,Daerah Istimewa Yogyakarta,5,1,0
4/14/2020,Gorontalo,0,0,0
4/14/2020,Indonesia,282,176,60
4/14/2020,Jambi,1,1,0
4/14/2020,Jawa Barat,4,-2,1
4/14/2020,Jawa Tengah,81,77,1
4/14/2020,Jawa Timur,36,24,2
4/14/2020,Kalimantan Barat,0,-2,0
4/14/2020,Kalimantan Selatan,3,1,2
4/14/2020,Kalimantan Tengah,0,-1,1
4/14/2020,Kalimantan Timur,0,0,0
4/14/2020,Kalimantan Utara,0,0,0
4/14/2020,Kepulauan Bangka Belitung,0,0,0
4/14/2020,Kepulauan Riau,6,4,2
4/14/2020,Lampung,0,0,0
4/14/2020,Maluku,0,0,0
4/14/2020,Maluku Utara,0,0,0
4/14/2020,Nusa Tenggara Barat,0,0,0
4/14/2020,Nusa Tenggara Timur,0,0,0
4/14/2020,Papua,0,0,0
4/14/2020,Papua Barat,0,0,0
4/14/2020,Riau,0,0,0
4/14/2020,Sulawesi Barat,0,0,0
4/14/2020,Sulawesi Selatan,8,1,3
4/14/2020,Sulawesi Tengah,0,0,0
4/14/2020,Sulawesi Tenggara,0,0,0
4/14/2020,Sulawesi Utara,0,-2,0
4/14/2020,Sumatera Barat,3,2,1
4/14/2020,Sumatera Selatan,1,1,0
4/14/2020,Sumatera Utara,5,4,0
4/15/2020,Aceh,0,0,0
4/15/2020,Bali,6,6,0
4/15/2020,Banten,1,-8,1
4/15/2020,Bengkulu,0,0,0
4/15/2020,DKI Jakarta,143,114,9
4/15/2020,Daerah Istimewa Yogyakarta,1,1,0
4/15/2020,Gorontalo,0,0,0
4/15/2020,Indonesia,297,267,10
4/15/2020,Jambi,1,1,0
4/15/2020,Jawa Barat,30,28,0
4/15/2020,Jawa Tengah,25,21,2
4/15/2020,Jawa Timur,25,17,4
4/15/2020,Kalimantan Barat,0,0,0
4/15/2020,Kalimantan Selatan,12,11,0
4/15/2020,Kalimantan Tengah,8,8,0
4/15/2020,Kalimantan Timur,0,0,0
4/15/2020,Kalimantan Utara,4,3,0
4/15/2020,Kepulauan Bangka Belitung,1,1,0
4/15/2020,Kepulauan Riau,5,2,0
4/15/2020,Lampung,0,0,0
4/15/2020,Maluku,3,3,0
4/15/2020,Maluku Utara,2,1,0
4/15/2020,Nusa Tenggara Barat,0,0,0
4/15/2020,Nusa Tenggara Timur,0,0,0
4/15/2020,Papua,7,7,0
4/15/2020,Papua Barat,0,0,0
4/15/2020,Riau,0,-6,2
4/15/2020,Sulawesi Barat,2,2,0
4/15/2020,Sulawesi Selatan,10,0,1
4/15/2020,Sulawesi Tengah,3,3,0
4/15/2020,Sulawesi Tenggara,8,5,0
4/15/2020,Sulawesi Utara,1,1,0
4/15/2020,Sumatera Barat,7,6,0
4/15/2020,Sumatera Selatan,3,3,0
4/15/2020,Sumatera Utara,6,6,0
4/16/2020,Aceh,0,0,0
4/16/2020,Bali,15,13,0
4/16/2020,Banten,15,11,0
4/16/2020,Bengkulu,0,0,0
4/16/2020,DKI Jakarta,174,173,1
4/16/2020,Daerah Istimewa Yogyakarta,1,1,0
4/16/2020,Gorontalo,3,3,0
4/16/2020,Indonesia,380,251,27
4/16/2020,Jambi,1,1,0
4/16/2020,Jawa Barat,7,-7,1
4/16/2020,Jawa Tengah,15,8,3
4/16/2020,Jawa Timur,13,6,4
4/16/2020,Kalimantan Barat,8,8,0
4/16/2020,Kalimantan Selatan,9,5,0
4/16/2020,Kalimantan Tengah,1,1,0
4/16/2020,Kalimantan Timur,9,4,0
4/16/2020,Kalimantan Utara,8,7,0
4/16/2020,Kepulauan Bangka Belitung,1,1,0
4/16/2020,Kepulauan Riau,7,7,0
4/16/2020,Lampung,5,5,0
4/16/2020,Maluku,0,0,0
4/16/2020,Maluku Utara,0,0,0
4/16/2020,Nusa Tenggara Barat,8,8,0
4/16/2020,Nusa Tenggara Timur,0,0,0
4/16/2020,Papua,6,-1,2
4/16/2020,Papua Barat,3,3,0
4/16/2020,Riau,5,2,0
4/16/2020,Sulawesi Barat,0,0,0
4/16/2020,Sulawesi Selatan,27,25,2
4/16/2020,Sulawesi Tengah,0,0,0
4/16/2020,Sulawesi Tenggara,3,3,0
4/16/2020,Sulawesi Utara,0,-1,0
4/16/2020,Sumatera Barat,0,0,0
4/16/2020,Sumatera Selatan,18,18,0
4/16/2020,Sumatera Utara,1,-2,0
4/17/2020,Aceh,0,0,0
4/17/2020,Bali,11,10,0
4/17/2020,Banten,9,0,1
4/17/2020,Bengkulu,0,0,0
4/17/2020,DKI Jakarta,170,128,7
4/17/2020,Daerah Istimewa Yogyakarta,1,-3,1
4/17/2020,Gorontalo,0,0,0
4/17/2020,Indonesia,407,324,24
4/17/2020,Jambi,1,1,0
4/17/2020,Jawa Barat,42,21,4
4/17/2020,Jawa Tengah,14,-6,4
4/17/2020,Jawa Timur,10,1,6
4/17/2020,Kalimantan Barat,0,0,0
4/17/2020,Kalimantan Selatan,15,15,0
4/17/2020,Kalimantan Tengah,1,1,0
4/17/2020,Kalimantan Timur,0,-1,0
4/17/2020,Kalimantan Utara,19,19,0
4/17/2020,Kepulauan Bangka Belitung,0,0,0
4/17/2020,Kepulauan Riau,19,18,0
4/17/2020,Lampung,0,0,0
4/17/2020,Maluku,0,0,0
4/17/2020,Maluku Utara,0,0,0
4/17/2020,Nusa Tenggara Barat,6,6,0
4/17/2020,Nusa Tenggara Timur,0,0,0
4/17/2020,Papua,9,9,0
4/17/2020,Papua Barat,0,0,0
4/17/2020,Riau,1,1,0
4/17/2020,Sulawesi Barat,0,0,0
4/17/2020,Sulawesi Selatan,65,61,2
4/17/2020,Sulawesi Tengah,2,2,0
4/17/2020,Sulawesi Tenggara,0,0,0
4/17/2020,Sulawesi Utara,0,0,0
4/17/2020,Sumatera Barat,7,2,2
4/17/2020,Sumatera Selatan,14,14,0
4/17/2020,Sumatera Utara,0,0,0
4/18/2020,Aceh,1,1,0
4/18/2020,Bali,7,6,0
4/18/2020,Banten,12,7,1
4/18/2020,Bengkulu,0,-1,0
4/18/2020,DKI Jakarta,101,93,7
4/18/2020,Daerah Istimewa Yogyakarta,3,1,0
4/18/2020,Gorontalo,0,0,0
4/18/2020,Indonesia,325,286,15
4/18/2020,Jambi,0,-1,0
4/18/2020,Jawa Barat,11,7,0
4/18/2020,Jawa Tengah,38,31,0
4/18/2020,Jawa Timur,34,24,3
4/18/2020,Kalimantan Barat,0,0,0
4/18/2020,Kalimantan Selatan,18,17,0
4/18/2020,Kalimantan Tengah,6,5,1
4/18/2020,Kalimantan Timur,10,10,0
4/18/2020,Kalimantan Utara,3,3,0
4/18/2020,Kepulauan Bangka Belitung,0,-1,0
4/18/2020,Kepulauan Riau,21,21,0
4/18/2020,Lampung,0,0,0
4/18/2020,Maluku,3,-2,0
4/18/2020,Maluku Utara,0,0,0
4/18/2020,Nusa Tenggara Barat,4,4,0
4/18/2020,Nusa Tenggara Timur,0,0,0
4/18/2020,Papua,6,6,0
4/18/2020,Papua Barat,0,0,0
4/18/2020,Riau,4,4,0
4/18/2020,Sulawesi Barat,0,0,0
4/18/2020,Sulawesi Selatan,10,3,2
4/18/2020,Sulawesi Tengah,0,0,0
4/18/2020,Sulawesi Tenggara,0,-1,1
4/18/2020,Sulawesi Utara,2,2,0
4/18/2020,Sumatera Barat,9,6,1
4/18/2020,Sumatera Selatan,30,29,1
4/18/2020,Sumatera Utara,0,0,0
4/19/2020,Aceh,1,1,0
4/19/2020,Bali,4,2,0
4/19/2020,Banten,3,-1,0
4/19/2020,Bengkulu,0,0,0
4/19/2020,DKI Jakarta,113,85,3
4/19/2020,Daerah Istimewa Yogyakarta,1,0,0
4/19/2020,Gorontalo,0,0,0
4/19/2020,Indonesia,327,225,47
4/19/2020,Jambi,0,0,0
4/19/2020,Jawa Barat,50,36,1
4/19/2020,Jawa Tengah,24,22,2
4/19/2020,Jawa Timur,43,35,6
4/19/2020,Kalimantan Barat,0,0,0
4/19/2020,Kalimantan Selatan,4,4,0
4/19/2020,Kalimantan Tengah,5,5,0
4/19/2020,Kalimantan Timur,5,5,0
4/19/2020,Kalimantan Utara,19,19,0
4/19/2020,Kepulauan Bangka Belitung,1,1,0
4/19/2020,Kepulauan Riau,0,-1,0
4/19/2020,Lampung,0,0,0
4/19/2020,Maluku,0,0,0
4/19/2020,Maluku Utara,0,0,0
4/19/2020,Nusa Tenggara Barat,6,-4,1
4/19/2020,Nusa Tenggara Timur,0,0,0
4/19/2020,Papua,12,12,0
4/19/2020,Papua Barat,2,2,0
4/19/2020,Riau,0,0,0
4/19/2020,Sulawesi Barat,0,0,0
4/19/2020,Sulawesi Selatan,27,16,1
4/19/2020,Sulawesi Tengah,3,3,0
4/19/2020,Sulawesi Tenggara,9,9,0
4/19/2020,Sulawesi Utara,0,0,0
4/19/2020,Sumatera Barat,1,1,0
4/19/2020,Sumatera Selatan,5,5,0
4/19/2020,Sumatera Utara,2,2,0
4/20/2020,Aceh,0,0,0
4/20/2020,Bali,5,1,0
4/20/2020,Banten,30,22,0
4/20/2020,Bengkulu,0,0,0
4/20/2020,DKI Jakarta,74,62,5
4/20/2020,Daerah Istimewa Yogyakarta,2,2,0
4/20/2020,Gorontalo,0,0,0
4/20/2020,Indonesia,185,116,8
4/20/2020,Jambi,0,0,0
4/20/2020,Jawa Barat,7,-2,4
4/20/2020,Jawa Tengah,7,-2,2
4/20/2020,Jawa Timur,5,1,3
4/20/2020,Kalimantan Barat,0,0,0
4/20/2020,Kalimantan Selatan,0,0,0
4/20/2020,Kalimantan Tengah,14,12,1
4/20/2020,Kalimantan Timur,4,4,0
4/20/2020,Kalimantan Utara,4,4,0
4/20/2020,Kepulauan Bangka Belitung,0,0,0
4/20/2020,Kepulauan Riau,0,-2,1
4/20/2020,Lampung,0,0,0
4/20/2020,Maluku,0,-4,0
4/20/2020,Maluku Utara,0,0,0
4/20/2020,Nusa Tenggara Barat,11,10,1
4/20/2020,Nusa Tenggara Timur,0,0,0
4/20/2020,Papua,0,-14,0
4/20/2020,Papua Barat,0,0,0
4/20/2020,Riau,4,3,1
4/20/2020,Sulawesi Barat,0,0,0
4/20/2020,Sulawesi Selatan,0,-10,1
4/20/2020,Sulawesi Tengah,0,0,0
4/20/2020,Sulawesi Tenggara,0,0,0
4/20/2020,Sulawesi Utara,0,0,0
4/20/2020,Sumatera Barat,2,1,0
4/20/2020,Sumatera Selatan,0,0,0
4/20/2020,Sumatera Utara,2,0,1
4/21/2020,Aceh,0,0,0
4/21/2020,Bali,10,10,0
4/21/2020,Banten,0,-10,4
4/21/2020,Bengkulu,4,4,0
4/21/2020,DKI Jakarta,183,122,2
4/21/2020,Daerah Istimewa Yogyakarta,3,0,0
4/21/2020,Gorontalo,3,2,1
4/21/2020,Indonesia,375,254,26
4/21/2020,Jambi,5,5,0
4/21/2020,Jawa Barat,8,-22,6
4/21/2020,Jawa Tengah,104,100,2
4/21/2020,Jawa Timur,10,3,5
4/21/2020,Kalimantan Barat,6,5,0
4/21/2020,Kalimantan Selatan,2,1,0
4/21/2020,Kalimantan Tengah,7,6,1
4/21/2020,Kalimantan Timur,5,5,0
4/21/2020,Kalimantan Utara,4,4,0
4/21/2020,Kepulauan Bangka Belitung,1,-1,0
4/21/2020,Kepulauan Riau,2,1,0
4/21/2020,Lampung,1,0,0
4/21/2020,Maluku,0,0,0
4/21/2020,Maluku Utara,0,0,0
4/21/2020,Nusa Tenggara Barat,21,21,0
4/21/2020,Nusa Tenggara Timur,0,0,0
4/21/2020,Papua,11,7,0
4/21/2020,Papua Barat,0,0,0
4/21/2020,Riau,1,1,0
4/21/2020,Sulawesi Barat,0,0,0
4/21/2020,Sulawesi Selatan,6,4,2
4/21/2020,Sulawesi Tengah,0,-1,0
4/21/2020,Sulawesi Tenggara,0,0,0
4/21/2020,Sulawesi Utara,0,0,0
4/21/2020,Sumatera Barat,2,1,1
4/21/2020,Sumatera Selatan,0,0,0
4/21/2020,Sumatera Utara,1,1,0
4/22/2020,Aceh,0,0,0
4/22/2020,Bali,2,-4,1
4/22/2020,Banten,3,-4,0
4/22/2020,Bengkulu,0,0,0
4/22/2020,DKI Jakarta,110,101,1
4/22/2020,Daerah Istimewa Yogyakarta,3,-2,0
4/22/2020,Gorontalo,0,0,0
4/22/2020,Indonesia,283,193,19
4/22/2020,Jambi,0,0,0
4/22/2020,Jawa Barat,4,0,1
4/22/2020,Jawa Tengah,40,28,2
4/22/2020,Jawa Timur,36,1,5
4/22/2020,Kalimantan Barat,4,3,0
4/22/2020,Kalimantan Selatan,10,10,0
4/22/2020,Kalimantan Tengah,15,15,0
4/22/2020,Kalimantan Timur,1,1,0
4/22/2020,Kalimantan Utara,0,0,0
4/22/2020,Kepulauan Bangka Belitung,0,0,0
4/22/2020,Kepulauan Riau,0,0,0
4/22/2020,Lampung,0,-1,0
4/22/2020,Maluku,0,0,0
4/22/2020,Maluku Utara,8,8,0
4/22/2020,Nusa Tenggara Barat,15,15,0
4/22/2020,Nusa Tenggara Timur,0,0,0
4/22/2020,Papua,5,5,0
4/22/2020,Papua Barat,1,1,0
4/22/2020,Riau,0,0,0
4/22/2020,Sulawesi Barat,1,1,0
4/22/2020,Sulawesi Selatan,13,8,0
4/22/2020,Sulawesi Tengah,2,2,0
4/22/2020,Sulawesi Tenggara,0,0,0
4/22/2020,Sulawesi Utara,0,0,0
4/22/2020,Sumatera Barat,5,4,1
4/22/2020,Sumatera Selatan,0,0,0
4/22/2020,Sumatera Utara,9,2,0
4/23/2020,Aceh,0,-1,1
4/23/2020,Bali,15,8,0
4/23/2020,Banten,3,2,0
4/23/2020,Bengkulu,0,0,0
4/23/2020,DKI Jakarta,122,118,0
4/23/2020,Daerah Istimewa Yogyakarta,1,0,0
4/23/2020,Gorontalo,0,0,0
4/23/2020,Indonesia,357,298,12
4/23/2020,Jambi,1,1,0
4/23/2020,Jawa Barat,18,0,4
4/23/2020,Jawa Tengah,68,55,2
4/23/2020,Jawa Timur,27,11,4
4/23/2020,Kalimantan Barat,19,19,0
4/23/2020,Kalimantan Selatan,7,6,1
4/23/2020,Kalimantan Tengah,1,1,0
4/23/2020,Kalimantan Timur,5,5,0
4/23/2020,Kalimantan Utara,0,0,0
4/23/2020,Kepulauan Bangka Belitung,1,1,0
4/23/2020,Kepulauan Riau,2,2,0
4/23/2020,Lampung,11,11,0
4/23/2020,Maluku,0,0,0
4/23/2020,Maluku Utara,2,2,0
4/23/2020,Nusa Tenggara Barat,7,5,0
4/23/2020,Nusa Tenggara Timur,0,0,0
4/23/2020,Papua,7,7,0
4/23/2020,Papua Barat,5,5,0
4/23/2020,Riau,1,-2,0
4/23/2020,Sulawesi Barat,0,0,0
4/23/2020,Sulawesi Selatan,10,5,0
4/23/2020,Sulawesi Tengah,0,0,0
4/23/2020,Sulawesi Tenggara,0,0,0
4/23/2020,Sulawesi Utara,11,9,0
4/23/2020,Sumatera Barat,5,2,0
4/23/2020,Sumatera Selatan,4,3,0
4/23/2020,Sumatera Utara,2,1,1
4/24/2020,Aceh,1,1,0
4/24/2020,Bali,10,8,0
4/24/2020,Banten,23,21,0
4/24/2020,Bengkulu,0,0,0
4/24/2020,DKI Jakarta,78,77,0
4/24/2020,Daerah Istimewa Yogyakarta,1,1,0
4/24/2020,Gorontalo,5,5,0
4/24/2020,Indonesia,436,352,42
4/24/2020,Jambi,4,4,0
4/24/2020,Jawa Barat,71,65,2
4/24/2020,Jawa Tengah,41,33,4
4/24/2020,Jawa Timur,20,-5,11
4/24/2020,Kalimantan Barat,0,0,0
4/24/2020,Kalimantan Selatan,18,18,0
4/24/2020,Kalimantan Tengah,11,11,0
4/24/2020,Kalimantan Timur,11,9,0
4/24/2020,Kalimantan Utara,0,0,0
4/24/2020,Kepulauan Bangka Belitung,0,0,0
4/24/2020,Kepulauan Riau,0,0,0
4/24/2020,Lampung,0,0,0
4/24/2020,Maluku,0,-1,0
4/24/2020,Maluku Utara,0,0,0
4/24/2020,Nusa Tenggara Barat,38,36,0
4/24/2020,Nusa Tenggara Timur,0,-1,0
4/24/2020,Papua,6,6,0
4/24/2020,Papua Barat,2,2,0
4/24/2020,Riau,0,-1,0
4/24/2020,Sulawesi Barat,25,25,0
4/24/2020,Sulawesi Selatan,22,21,0
4/24/2020,Sulawesi Tengah,3,3,0
4/24/2020,Sulawesi Tenggara,5,4,0
4/24/2020,Sulawesi Utara,5,5,0
4/24/2020,Sumatera Barat,10,8,1
4/24/2020,Sumatera Selatan,13,11,0
4/24/2020,Sumatera Utara,1,1,0
4/25/2020,Aceh,1,1,0
4/25/2020,Bali,6,-3,0
4/25/2020,Banten,11,7,2
4/25/2020,Bengkulu,0,0,0
4/25/2020,DKI Jakarta,78,52,19
4/25/2020,Daerah Istimewa Yogyakarta,2,2,0
4/25/2020,Gorontalo,2,2,0
4/25/2020,Indonesia,396,325,31
4/25/2020,Jambi,3,3,0
4/25/2020,Jawa Barat,18,12,0
4/25/2020,Jawa Tengah,52,39,2
4/25/2020,Jawa Timur,75,49,7
4/25/2020,Kalimantan Barat,1,1,0
4/25/2020,Kalimantan Selatan,14,10,0
4/25/2020,Kalimantan Tengah,6,6,0
4/25/2020,Kalimantan Timur,12,12,0
4/25/2020,Kalimantan Utara,6,6,0
4/25/2020,Kepulauan Bangka Belitung,0,0,0
4/25/2020,Kepulauan Riau,0,-2,0
4/25/2020,Lampung,0,-1,0
4/25/2020,Maluku,3,3,0
4/25/2020,Maluku Utara,0,-1,0
4/25/2020,Nusa Tenggara Barat,28,23,0
4/25/2020,Nusa Tenggara Timur,0,0,0
4/25/2020,Papua,0,0,0
4/25/2020,Papua Barat,1,1,0
4/25/2020,Riau,2,1,0
4/25/2020,Sulawesi Barat,2,2,0
4/25/2020,Sulawesi Selatan,13,11,1
4/25/2020,Sulawesi Tengah,4,4,0
4/25/2020,Sulawesi Tenggara,0,0,0
4/25/2020,Sulawesi Utara,0,0,0
4/25/2020,Sumatera Barat,1,-4,1
4/25/2020,Sumatera Selatan,13,3,0
4/25/2020,Sumatera Utara,9,8,1
4/26/2020,Aceh,0,0,0
4/26/2020,Bali,3,3,0
4/26/2020,Banten,0,-5,4
4/26/2020,Bengkulu,0,0,0
4/26/2020,DKI Jakarta,104,96,7
4/26/2020,Daerah Istimewa Yogyakarta,3,3,0
4/26/2020,Gorontalo,0,0,0
4/26/2020,Indonesia,275,187,23
4/26/2020,Jambi,11,11,0
4/26/2020,Jawa Barat,10,8,0
4/26/2020,Jawa Tengah,38,35,0
4/26/2020,Jawa Timur,19,7,8
4/26/2020,Kalimantan Barat,0,0,0
4/26/2020,Kalimantan Selatan,0,-1,0
4/26/2020,Kalimantan Tengah,4,3,0
4/26/2020,Kalimantan Timur,8,7,0
4/26/2020,Kalimantan Utara,6,6,0
4/26/2020,Kepulauan Bangka Belitung,1,1,0
4/26/2020,Kepulauan Riau,2,2,0
4/26/2020,Lampung,4,4,0
4/26/2020,Maluku,0,0,0
4/26/2020,Maluku Utara,12,12,0
